T,H,algo,mean,lo,hi
500,30,mdpmix_p10,0.5587333333333333,0.513665,0.6015333333333335
500,30,mdpmix_p30,0.5376666666666667,0.49619833333333335,0.575935
500,30,mdpmix_p50,0.5827333333333332,0.550665,0.6101333333333333
500,30,oracle,0.11653333333333334,0.11213333333333332,0.12086666666666666
500,30,ours_em1,0.3704666666666666,0.3582666666666667,0.38246666666666673
500,30,ours_em10,0.32993333333333336,0.31026499999999996,0.34933500000000006
500,30,stage1,0.4062,0.39733333333333337,0.415
500,40,mdpmix_p10,0.5225333333333333,0.47486333333333325,0.5682683333333335
500,40,mdpmix_p30,0.44066666666666665,0.40679999999999994,0.4781333333333333
500,40,mdpmix_p50,0.4856666666666667,0.4452616666666667,0.5273366666666666
500,40,oracle,0.08006666666666663,0.07606666666666664,0.0841333333333333
500,40,ours_em1,0.3108,0.29106499999999996,0.331
500,40,ours_em10,0.20626666666666668,0.17166499999999993,0.24179999999999996
500,40,stage1,0.35706666666666664,0.3420666666666667,0.37160166666666666
500,50,mdpmix_p10,0.4739333333333334,0.4259333333333333,0.5228683333333334
500,50,mdpmix_p30,0.4262666666666667,0.3685966666666667,0.4828716666666666
500,50,mdpmix_p50,0.4697333333333333,0.42806666666666676,0.5130683333333333
500,50,oracle,0.0542666666666667,0.0512666666666667,0.057400000000000014
500,50,ours_em1,0.2706,0.24233333333333335,0.29900166666666667
500,50,ours_em10,0.1291333333333333,0.0913983333333333,0.16933499999999993
500,50,stage1,0.31973333333333337,0.2976666666666667,0.34113333333333334
500,60,mdpmix_p10,0.4729999999999999,0.41019666666666654,0.5304016666666665
500,60,mdpmix_p30,0.41313333333333335,0.352865,0.47367
500,60,mdpmix_p50,0.42246666666666666,0.37939333333333347,0.46513833333333315
500,60,oracle,0.037133333333333365,0.034933333333333365,0.0392666666666667
500,60,ours_em1,0.1955333333333333,0.16119666666666665,0.2322
500,60,ours_em10,0.0618666666666667,0.04640000000000004,0.0896016666666667
500,60,stage1,0.26366666666666666,0.2336,0.2930683333333332
500,70,mdpmix_p10,0.4595999999999999,0.3951933333333334,0.5252683333333333
500,70,mdpmix_p30,0.3410666666666667,0.2871316666666666,0.3924683333333333
500,70,mdpmix_p50,0.3705333333333333,0.3273983333333334,0.4115366666666667
500,70,oracle,0.024933333333333356,0.022266666666666688,0.027533333333333358
500,70,ours_em1,0.10173333333333336,0.06793000000000005,0.13973999999999992
500,70,ours_em10,0.03346666666666669,0.030600000000000026,0.0362666666666667
500,70,stage1,0.17133333333333328,0.1385983333333333,0.20686666666666664
500,80,mdpmix_p10,0.4061333333333333,0.32986333333333323,0.4810033333333333
500,80,mdpmix_p30,0.34400000000000003,0.28159833333333334,0.40580666666666654
500,80,mdpmix_p50,0.3606,0.3159933333333333,0.40273333333333333
500,80,oracle,0.017466666666666682,0.01573166666666668,0.019334999999999995
500,80,ours_em1,0.05666666666666668,0.038200000000000026,0.07946833333333334
500,80,ours_em10,0.021333333333333353,0.019200000000000016,0.023466666666666688
500,80,stage1,0.12826666666666664,0.10353333333333331,0.15687333333333323
500,90,mdpmix_p10,0.4318,0.37772333333333336,0.4904016666666666
500,90,mdpmix_p30,0.3806666666666667,0.3272583333333334,0.4323366666666666
500,90,mdpmix_p50,0.33893333333333336,0.29159666666666667,0.3800666666666666
500,90,oracle,0.012400000000000012,0.010666666666666677,0.01426666666666668
500,90,ours_em1,0.03133333333333335,0.01766666666666668,0.05660000000000001
500,90,ours_em10,0.02526666666666668,0.014000000000000012,0.045733333333333355
500,90,stage1,0.08206666666666666,0.06826499999999999,0.10539999999999998
500,100,mdpmix_p10,0.47426666666666667,0.40413166666666656,0.5421366666666666
500,100,mdpmix_p30,0.28406666666666663,0.21553333333333333,0.35166833333333325
500,100,mdpmix_p50,0.3388666666666666,0.29633166666666655,0.37593499999999996
500,100,oracle,0.009133333333333342,0.00773333333333334,0.010666666666666677
500,100,ours_em1,0.013866666666666678,0.01160000000000001,0.016200000000000013
500,100,ours_em10,0.011666666666666678,0.009600000000000008,0.01366666666666668
500,100,stage1,0.05306666666666669,0.04873333333333336,0.058000000000000024
500,200,mdpmix_p10,0.20746666666666663,0.13092833333333329,0.2890683333333333
500,200,mdpmix_p30,0.24699999999999997,0.1687983333333333,0.3220683333333333
500,200,mdpmix_p50,0.27886666666666665,0.21773166666666666,0.34134166666666654
500,200,oracle,0.0004666666666666671,0.00013333333333333345,0.0008666666666666674
500,200,ours_em1,0.0006000000000000005,0.00020000000000000017,0.0010666666666666676
500,200,ours_em10,0.0005333333333333338,0.00013333333333333345,0.0010000000000000009
500,200,stage1,0.0038000000000000035,0.0029983333333333364,0.0046666666666666705
500,300,mdpmix_p10,0.02146666666666667,0.0,0.053933333333333326
500,300,mdpmix_p30,6.666666666666672e-05,0.0,0.00020000000000000017
500,300,mdpmix_p50,0.0646,0.014333333333333335,0.11840000000000002
500,300,oracle,6.666666666666672e-05,0.0,0.00020000000000000017
500,300,ours_em1,6.666666666666672e-05,0.0,0.00020000000000000017
500,300,ours_em10,6.666666666666672e-05,0.0,0.00020000000000000017
500,300,stage1,0.0002666666666666669,6.666666666666672e-05,0.0005333333333333338
500,400,mdpmix_p10,0.0,0.0,0.0
500,400,mdpmix_p30,0.0,0.0,0.0
500,400,mdpmix_p50,0.0,0.0,0.0
500,400,oracle,0.0,0.0,0.0
500,400,ours_em1,0.0,0.0,0.0
500,400,ours_em10,0.0,0.0,0.0
500,400,stage1,6.666666666666672e-05,0.0,0.00020000000000000017
500,500,mdpmix_p10,0.0,0.0,0.0
500,500,mdpmix_p30,0.0,0.0,0.0
500,500,mdpmix_p50,0.0,0.0,0.0
500,500,oracle,0.0,0.0,0.0
500,500,ours_em1,0.0,0.0,0.0
500,500,ours_em10,0.0,0.0,0.0
500,500,stage1,0.0,0.0,0.0
600,10,mdpmix_p10,0.6431111111111111,0.6395541666666665,0.6463888888888889
600,10,mdpmix_p30,0.6454444444444445,0.6421666666666669,0.6484444444444445
600,10,mdpmix_p50,0.6466666666666667,0.6436111111111111,0.6495013888888891
600,10,oracle,0.3138888888888889,0.30722222222222223,0.3205
600,10,ours_em1,0.5887777777777778,0.5755,0.6011666666666666
600,10,ours_em10,0.5714444444444445,0.5570555555555555,0.5852222222222222
600,10,stage1,0.5992222222222222,0.5871666666666665,0.6105569444444444
600,20,mdpmix_p10,0.6215,0.5916638888888889,0.6432222222222223
600,20,mdpmix_p30,0.5987777777777779,0.5724986111111112,0.6222791666666668
600,20,mdpmix_p50,0.6387777777777777,0.6326666666666668,0.6443333333333334
600,20,oracle,0.18161111111111108,0.1753333333333333,0.1880555555555556
600,20,ours_em1,0.42888888888888893,0.419888888888889,0.4375555555555556
600,20,ours_em10,0.40561111111111114,0.3948874999999999,0.4161111111111111
600,20,stage1,0.4600555555555556,0.4525555555555556,0.46744444444444444
600,30,mdpmix_p10,0.5326666666666666,0.48166666666666663,0.5828388888888889
600,30,mdpmix_p30,0.5014444444444445,0.45511111111111113,0.5473347222222222
600,30,mdpmix_p50,0.5637777777777778,0.5265541666666667,0.5996680555555555
600,30,oracle,0.12022222222222222,0.11533333333333336,0.12516805555555555
600,30,ours_em1,0.3567222222222222,0.344275,0.36872222222222223
600,30,ours_em10,0.3143888888888889,0.2982208333333333,0.3305555555555556
600,30,stage1,0.3974444444444444,0.3872763888888888,0.4070583333333334
600,40,mdpmix_p10,0.49966666666666665,0.43905555555555564,0.5555569444444445
600,40,mdpmix_p30,0.446,0.40605555555555556,0.48850277777777773
600,40,mdpmix_p50,0.49055555555555563,0.44788611111111115,0.5343333333333333
600,40,oracle,0.08005555555555555,0.0762222222222222,0.08405555555555552
600,40,ours_em1,0.3276666666666666,0.3086638888888888,0.3461666666666667
600,40,ours_em10,0.20205555555555554,0.16644444444444448,0.2401666666666667
600,40,stage1,0.3687222222222222,0.35594305555555555,0.38083472222222214
600,50,mdpmix_p10,0.4558333333333334,0.3984972222222222,0.5155013888888889
600,50,mdpmix_p30,0.36399999999999993,0.30821944444444443,0.4198347222222222
600,50,mdpmix_p50,0.4427222222222222,0.4051624999999999,0.4833902777777778
600,50,oracle,0.05122222222222222,0.04794444444444444,0.05455555555555556
600,50,ours_em1,0.2710555555555556,0.24377500000000002,0.29822222222222217
600,50,ours_em10,0.10033333333333336,0.07172222222222224,0.13734305555555543
600,50,stage1,0.3268333333333333,0.3076069444444444,0.3451694444444444
600,60,mdpmix_p10,0.43950000000000006,0.3851597222222222,0.4953916666666666
600,60,mdpmix_p30,0.3872222222222222,0.3354972222222221,0.43739444444444436
600,60,mdpmix_p50,0.3796111111111111,0.3346638888888889,0.42244583333333335
600,60,oracle,0.03399999999999999,0.03183333333333331,0.03639027777777775
600,60,ours_em1,0.17705555555555558,0.1331638888888889,0.22244444444444447
600,60,ours_em10,0.04277777777777777,0.039777777777777766,0.04572222222222222
600,60,stage1,0.2398888888888889,0.2023888888888889,0.27805555555555556
600,70,mdpmix_p10,0.3738333333333334,0.3163847222222222,0.4297263888888888
600,70,mdpmix_p30,0.333,0.26226805555555555,0.3997805555555555
600,70,mdpmix_p50,0.399,0.3612222222222222,0.441723611111111
600,70,oracle,0.02455555555555555,0.022499999999999985,0.026611111111111096
600,70,ours_em1,0.08166666666666668,0.04949583333333332,0.1192222222222222
600,70,ours_em10,0.02922222222222221,0.026777777777777758,0.03166666666666666
600,70,stage1,0.15116666666666667,0.12411111111111112,0.18383472222222216
600,80,mdpmix_p10,0.4515,0.38755277777777775,0.5135569444444444
600,80,mdpmix_p30,0.3263333333333333,0.27160972222222224,0.3786138888888888
600,80,mdpmix_p50,0.34166666666666673,0.2976638888888888,0.3825569444444444
600,80,oracle,0.016444444444444442,0.014499999999999994,0.0185
600,80,ours_em1,0.03405555555555555,0.02577777777777777,0.048445833333333306
600,80,ours_em10,0.021999999999999995,0.020111111111111104,0.023888888888888883
600,80,stage1,0.09427777777777781,0.08261111111111115,0.11250138888888889
600,90,mdpmix_p10,0.39733333333333326,0.3381638888888888,0.4562777777777777
600,90,mdpmix_p30,0.32861111111111113,0.2709986111111111,0.3818375
600,90,mdpmix_p50,0.33216666666666667,0.2932777777777778,0.3673333333333334
600,90,oracle,0.012222222222222238,0.010833333333333346,0.01355555555555558
600,90,ours_em1,0.0285,0.015722222222222228,0.0522236111111111
600,90,ours_em10,0.014388888888888899,0.012944444444444455,0.01583333333333334
600,90,stage1,0.07672222222222222,0.06266666666666668,0.10033333333333333
600,100,mdpmix_p10,0.41488888888888886,0.33394444444444443,0.4882805555555555
600,100,mdpmix_p30,0.34655555555555567,0.2771638888888889,0.41339444444444445
600,100,mdpmix_p50,0.3036111111111111,0.268275,0.33172222222222214
600,100,oracle,0.007666666666666681,0.006611111111111112,0.008777777777777792
600,100,ours_em1,0.011222222222222234,0.009833333333333341,0.012611111111111122
600,100,ours_em10,0.009888888888888907,0.008611111111111121,0.011277777777777786
600,100,stage1,0.04483333333333332,0.04094444444444445,0.04877777777777778
600,200,mdpmix_p10,0.1451666666666667,0.06770555555555556,0.22855694444444438
600,200,mdpmix_p30,0.19361111111111112,0.11843333333333333,0.27283472222222227
600,200,mdpmix_p50,0.27961111111111114,0.22038055555555555,0.33588888888888885
600,200,oracle,0.0002777777777777842,5.555555555555684e-05,0.0005000000000000115
600,200,ours_em1,0.0003888888888888942,0.00011111111111111368,0.0007222222222222278
600,200,ours_em10,0.0002777777777777842,5.555555555555684e-05,0.0005000000000000115
600,200,stage1,0.0037222222222222157,0.002944444444444435,0.004611111111111103
600,300,mdpmix_p10,0.0,0.0,0.0
600,300,mdpmix_p30,0.02272222222222222,0.0,0.05694444444444444
600,300,mdpmix_p50,0.0905,0.03644305555555555,0.1455013888888889
600,300,oracle,0.0,0.0,0.0
600,300,ours_em1,0.0,0.0,0.0
600,300,ours_em10,0.0,0.0,0.0
600,300,stage1,0.0001666666666666705,0.0,0.000333333333333341
600,400,mdpmix_p10,0.0,0.0,0.0
600,400,mdpmix_p30,0.0,0.0,0.0
600,400,mdpmix_p50,0.010499999999999999,0.0,0.03149999999999999
600,400,oracle,0.0,0.0,0.0
600,400,ours_em1,0.0,0.0,0.0
600,400,ours_em10,0.0,0.0,0.0
600,400,stage1,0.00011111111111111368,0.0,0.0002777777777777842
600,500,mdpmix_p10,0.0,0.0,0.0
600,500,mdpmix_p30,0.0,0.0,0.0
600,500,mdpmix_p50,0.0,0.0,0.0
600,500,oracle,0.0,0.0,0.0
600,500,ours_em1,0.0,0.0,0.0
600,500,ours_em10,0.0,0.0,0.0
600,500,stage1,0.0,0.0,0.0
